"uwwState","rptMStateKey","uwwID","uwwCode","uwwName","BODIncoming","CODIncoming","NIncoming","PIncoming","BODDischarge","CODDischarge","NDischarge","PDischarge","QA flag","Remark"
106,"DE",195716,"DETP_RP102040301","Ensheim-Bermersheim",,,8.2100000381,0.99000000954,,,0.40000000596,0.62000000477,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195717,"DETP_RP102050008","Flonheim",,,36,8.5,,,2.5499999523,0.28000000119,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195782,"DETP_RP103205072","Kestert GKA",,,34,5.4699997902,,,5.5,0.25999999046,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195703,"DETP_RP101802487","Ehrbachtal Ney",,,7.6599998474,1.3799999952,,,1.7000000477,0.18000000715,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195673,"DETP_RP101602304","Bad Bertrich",,,8.2100000381,2.2300000191,,,1.8899999857,0.36000001431,"",""
106,"DE",195711,"DETP_RP101808272","Simmern",,,124,33,,,20.799999237,3.0499999523,"",""
106,"DE",195769,"DETP_RP103010581","Höhn GKA",,,15.600000381,2.5299999714,,,2.3399999142,0.25999999046,"",""
106,"DE",195685,"DETP_RP101700626","Nothbachtal Kalt",,,83.599998474,11.800000191,,,15.899999619,1.0099999905,"",""
106,"DE",195761,"DETP_RP103008386","Erbachtal GKA",,,9,1.4199999571,,,2.3299999237,0.23000000417,"",""
106,"DE",195762,"DETP_RP103008497","Salzbachtal GKA",,,16.899999619,2.6500000954,,,3.9100000858,0.55000001192,"",""
106,"DE",195763,"DETP_RP103008600","Hornister GKA",,,11.699999809,2.0399999619,,,3,0.77999997139,"",""
106,"DE",195718,"DETP_RP102060020","Gau-Bickelheim",,,43.700000763,8.6199998856,,,1.9299999475,0.91000002623,"",""
106,"DE",195765,"DETP_RP103009408","Westerburg neu",,,22,2.6800000668,,,3.6900000572,0.75,"",""
106,"DE",195749,"DETP_RP103004968","Gelbachtal GKA",,,20.299999237,3.7200000286,,,4.6900000572,1.1499999762,"",""
106,"DE",195759,"DETP_RP103007801","Freilingen GKA",,,7.2100000381,1.25,,,1.5399999619,0.28999999166,"",""
106,"DE",195768,"DETP_RP103010257","Gemünden GKA",,,17.299999237,3.8699998856,,,9.6800003052,1.5700000525,"",""
106,"DE",195758,"DETP_RP103007700","Hartenfels",,,9.220000267,1.8300000429,,,5.5700001717,0.75,"",""
106,"DE",195770,"DETP_RP103011167","Rennerod",,,20.600000381,4.4499998093,,,8.8199996948,1.7899999619,"",""
106,"DE",195771,"DETP_RP103011380","Hundsangen",,,9.1700000763,1.3899999857,,,2.1199998856,0.37999999523,"",""
106,"DE",195772,"DETP_RP103011491","Limbach GKA Kleine Nister II",,,16.600000381,2.6199998856,,,5.5999999046,0.88999998569,"",""
106,"DE",195773,"DETP_RP103011936","Mogendorf",,,9.1499996185,1.4900000095,,,1.0299999714,0.056000001729,"",""
106,"DE",195774,"DETP_RP103200411","Lahnstein-Braubach GKA",,,172,26,,,29.799999237,2.0099999905,"",""
106,"DE",195775,"DETP_RP103200966","Diez GKA",,,100,15.100000381,,,13.699999809,1.5199999809,"",""
106,"DE",195105,"DETP_NW375","Warburg",,,154.99000549,24.656999588,,,18.149999619,2.9200000763,"",""
106,"DE",195767,"DETP_RP103010146","Elbbachtal GKA Härtlingen",,,18.5,2.75,,,8.5699996948,1.1299999952,"",""
106,"DE",195683,"DETP_RP101700070","Andernach",,,245,34.099998474,,,39.099998474,1.4400000572,"",""
106,"DE",195777,"DETP_RP103203030","Nassau",,,27.100000381,6.8899998665,,,3.7300000191,0.36000001431,"",""
106,"DE",195682,"DETP_RP101607724","Treis",,,78.599998474,11.100000381,,,14.199999809,1.0299999714,"",""
106,"DE",195674,"DETP_RP101604336","Blankenrath",,,11.699999809,2.0399999619,,,1.3899999857,0.17000000179,"",""
106,"DE",195680,"DETP_RP101606591","Auderath-Schmitt Schmitt",,,11.5,2.2599999905,,,1.5599999428,0.77999997139,"",""
106,"DE",195679,"DETP_RP101606267","Bremm-Neef-St. Aldegund Bremm",,,18.200000763,1.9299999475,,,0.67000001669,0.17000000179,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195678,"DETP_RP101605803","Faid-Dohr-Brauheck Cochem",,,20.899999619,3.2400000095,,,1.7699999809,0.063000001013,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195677,"DETP_RP101605468","Brohlbachtal Brohl",,,19.200000763,3.2300000191,,,4.4400000572,0.79000002146,"",""
106,"DE",195760,"DETP_RP103008275","Wallmerod Nord GKA",,,20.100000381,2.4800000191,,,4.0500001907,0.55000001192,"",""
106,"DE",195689,"DETP_RP101701758","Karbachtal Monreal",,,10.229999542,1.4600000381,,,7.1999998093,0.82999998331,"",""
106,"DE",195684,"DETP_RP101700515","Bendorf",,,117,15.899999619,,,9.3100004196,1.1799999475,"",""
106,"DE",195766,"DETP_RP103009954","Aubach GKA",,,87.099998474,15.199999809,,,8.0699996948,3.1300001144,"",""
106,"DE",195752,"DETP_RP103005545","Hundsdorf GKA Ransbach-Baumbach",,,80,11.100000381,,,8.8900003433,2.1300001144,"",""
106,"DE",195753,"DETP_RP103005656","Elbertbachtal Holler",,,20,3.3299999237,,,9.3699998856,1.1200000048,"",""
106,"DE",195754,"DETP_RP103007032","Selters GKA",,,29.299999237,5.4400000572,,,5.1900000572,1.2400000095,"",""
106,"DE",195755,"DETP_RP103007254","Lasterbach GKA Neunkirchen",,,15,2.7200000286,,,14,2.2200000286,"",""
106,"DE",195756,"DETP_RP103007365","Neustadt GKA",,,24.899999619,3.4500000477,,,5.3499999046,1.0599999428,"",""
106,"DE",195757,"DETP_RP103007476","Herschbach",,,11.699999809,2.2100000381,,,2.2000000477,0.56000000238,"",""
106,"DE",195676,"DETP_RP101605357","Pünderich",,,29,4.4200000763,,,4.0999999046,0.25999999046,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195024,"DETP_NW3071","Ahlen-Stadt",,,361.3500061,57.486999512,,,119.51999664,3.3359999657,"",""
106,"DE",195032,"DETP_NW3085","Everswinkel",,,40.965000153,6.5170001984,,,10.918999672,0.81000000238,"",""
106,"DE",195017,"DETP_NW3062","Saerbeck",,,34.965999603,5.5619997978,,,1.9960000515,0.40200001001,"",""
106,"DE",195001,"DETP_NW3037","Hörstel",,,105.15000153,16.728000641,,,11.562000275,0.29499998689,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195019,"DETP_NW3064","Steinfurt-Burgsteinfurt",,,124.73000336,19.843999863,,,10.472999573,0.75800001621,"",""
106,"DE",195020,"DETP_NW3065","Steinfurt-Borghorst-Nord",,,68.331001282,10.869999886,,,17.365999222,1.0759999752,"",""
106,"DE",195021,"DETP_NW3066","Tecklenburg-Leeden",,,13.61400032,2.1659998894,,,0.5680000186,0.078000001609,"",""
106,"DE",195176,"DETP_NW906","Duisburg-Alte Emscher",,,1503.6999512,239.22000122,,,259.23999023,26.402000427,"",""
106,"DE",195023,"DETP_NW3070","Westerkappeln",,,53.868999481,8.5699996948,,,3.0799999237,0.23399999738,"",""
106,"DE",195013,"DETP_NW3057","Nordwalde",,,45.638000488,7.2600002289,,,9.3070001602,1.1289999485,"",""
106,"DE",195025,"DETP_NW3075","Beckum-Neubeckum",,,54.542999268,8.6770000458,,,18.052000046,0.92900002003,"",""
106,"DE",195026,"DETP_NW3077","Beckum",,,173.83999634,27.656999588,,,16.332000732,3.9579999447,"",""
106,"DE",195027,"DETP_NW3078","Beelen",,,25.378000259,4.0370001793,,,0.81400001049,0.061999998987,"",""
106,"DE",195028,"DETP_NW3079","Drensteinfurt",,,41.137001038,6.5440001488,,,4.6380000114,0.60100001097,"",""
106,"DE",195029,"DETP_NW3080","Drensteinfurt-Rinkerode",,,11.430000305,1.817999959,,,9.0530004501,0.43000000715,"",""
106,"DE",195030,"DETP_NW3081","Ennigerloh",,,90.995002747,14.475999832,,,28.006000519,1.6870000362,"",""
106,"DE",195095,"DETP_NW36","Heimbach",,,16.618000031,2.6429998875,,,1.8220000267,0.097000002861,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195022,"DETP_NW3069","Westerkappeln-Velpe",,,16.299999237,2.5929999352,,,0.79100000858,0.27900001407,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195006,"DETP_NW3047","Laer",,,24.009000778,3.8190000057,,,3.2960000038,0.42899999022,"",""
106,"DE",195103,"DETP_NW372","Nieheim",,,35.210998535,5.6009998322,,,1.7309999466,0.6970000267,"",""
106,"DE",195174,"DETP_NW904","Duisburg-Kasslerfeld",,,1981.0999756,315.17001343,,,159.83000183,8.7950000763,"",""
106,"DE",195173,"DETP_NW903","Duisburg-Hochfeld",,,305.14001465,48.544998169,,,24.149999619,1.5909999609,"",""
106,"DE",195172,"DETP_NW902","Duisburg-Vierlinden",,,93.581001282,14.887000084,,,13.208000183,0.73699998856,"",""
106,"DE",195185,"DETP_NW925","Kamp-Lintfort",,,220.82000732,35.131000519,,,25.570999146,1.9989999533,"",""
106,"DE",195179,"DETP_NW911","Essen-Burgaltendorf",,,152.58000183,24.274000168,,,21.017000198,1.550999999,"",""
106,"DE",195018,"DETP_NW3063","Steinfurt-Borghorst-Süd",,,63.332000732,10.074999809,,,10.05700016,0.73600000143,"",""
106,"DE",195015,"DETP_NW3059","Recke",,,60.02399826,9.5489997864,,,4.501999855,0.69400000572,"",""
106,"DE",195005,"DETP_NW3045","Ladbergen",,,57.013000488,9.0699996948,,,1.5180000067,0.13199999928,"",""
106,"DE",195014,"DETP_NW3058","Ochtrup",,,145.44999695,23.138999939,,,17.634000778,0.27900001407,"",""
106,"DE",195007,"DETP_NW3048","Lengerich",,,143.74000549,22.86700058,,,18.308000565,2.9030001163,"",""
106,"DE",195008,"DETP_NW3051","Lotte",,,32.187999725,5.1199998856,,,0.57400000095,0.15600000322,"",""
106,"DE",195009,"DETP_NW3052","Lotte-Wersen",,,79.665000916,12.673999786,,,1.3619999886,0.52100002766,"",""
106,"DE",195010,"DETP_NW3053","Metelen",,,58.216999054,9.2609996796,,,5.2630000114,0.53700000048,"",""
106,"DE",195011,"DETP_NW3054","Mettingen",,,202.83000183,32.268001556,,,3.9419999123,0.5569999814,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195012,"DETP_NW3055","Neuenkirchen/Wettringen",,,202.97000122,32.290000916,,,35.150001526,0.73699998856,"",""
106,"DE",194973,"DETP_NW2800","Leopoldshöhe, Schuckenbaum (neu)",,,53.52299881,8.5150003433,,,7.6119999886,1.5829999447,"",""
106,"DE",195004,"DETP_NW3044","Ibbenbüren-Püsselbüren",,,395.17999268,62.868000031,,,39.805999756,3.2750000954,"",""
106,"DE",195002,"DETP_NW3039","Hopsten",,,26.618999481,4.234000206,,,2.5269999504,0.15800000727,"",""
106,"DE",195016,"DETP_NW3061","Rheine-Nord",,,538.01000977,85.592002869,,,68.851997375,4.7150001526,"",""
106,"DE",194986,"DETP_NW3014","Dülmen",,,202.97999573,32.291999817,,,46.771999359,3.3199999332,"",""
106,"DE",194995,"DETP_NW3029","Rosendahl-Osterwick",,,76.939002991,12.239999771,,,12.833000183,1.0599999428,"",""
106,"DE",194987,"DETP_NW3015","Dülmen-Buldern",,,28.441999435,4.5240001678,,,2.4130001068,0.67100000381,"",""
106,"DE",194993,"DETP_NW3026","Nottuln-Appelhülsen",,,119.18000031,18.959999084,,,18.041000366,1.1210000515,"",""
106,"DE",194992,"DETP_NW3024","Nordkirchen",,,56.659000397,9.013999939,,,13.256999969,0.58499997854,"",""
106,"DE",194991,"DETP_NW3023","Lüdinghausen",,,146.97000122,23.381999969,,,10.958999634,0.97799998522,"",""
106,"DE",195193,"DETP_NW934","Xanten-Lüttingen",,,88.330001831,14.052000046,,,4.9310002327,1.0180000067,"",""
106,"DE",195118,"DETP_NW399","Lichtenau, Grundsteinheim",,,22.940999985,3.6489999294,,,4.5679998398,1.2940000296,"",""
106,"DE",195201,"DETP_HE064120008171","Frankfurt am Main / Niederrad/Griesheim",,,2590.6000977,998.2199707,,,784.32000732,56.249000549,"",""
106,"DE",195187,"DETP_NW927","Schermbeck",,,58.59400177,9.3210000992,,,16.527000427,1.0920000076,"",""
106,"DE",195188,"DETP_NW928","Labbeck",,,7.1999998093,1.1499999762,,,3.5899999142,0.029999999329,"",""
106,"DE",195189,"DETP_NW929","Sonsbeck",,,21.278999329,3.3849999905,,,2.0950000286,0.10100000352,"",""
106,"DE",195190,"DETP_NW930","Voerde",,,89.617996216,14.256999969,,,10.208000183,0.30500000715,"",""
106,"DE",195175,"DETP_NW905","Emscherkläranlage",,,7383.7001953,1174.6999512,,,2979.8000488,201.94000244,"",""
106,"DE",195192,"DETP_NW933","Xanten-Vynen",,,14.854999542,2.3629999161,,,,,"",""
106,"DE",195112,"DETP_NW391","Borchen, Nordborchen",,,45.325000763,7.2100000381,,,3.2019999027,1.0599999428,"",""
106,"DE",195194,"DETP_NW940","Essen-Süd",,,518.92999268,82.555999756,,,91.244003296,8.7030000687,"",""
106,"DE",195195,"DETP_NW96","Blankenheim",,,17.774000168,2.8269999027,,,7.243999958,0.25799998641,"",""
106,"DE",195196,"DETP_NW97","Freilingen",,,5.0619997978,0.80500000715,,,3.3529999256,0.1969999969,"",""
106,"DE",195197,"DETP_HE064110000001","Darmstadt",,,372.51998901,91.973999023,,,51.979000092,7.9412999153,"",""
106,"DE",195198,"DETP_HE064110007001","Darmstadt / Eberstadt",,,117.73000336,23.99200058,,,8.3971004486,1.5268000364,"",""
106,"DE",195153,"DETP_NW627","Ratingen",,,242.71000671,38.611999512,,,50.880001068,6.7080001831,"",""
106,"DE",195200,"DETP_HE064120006011","Frankfurt am Main / Sindlingen",,,642.39001465,146.66000366,,,231.33999634,9.0885000229,"",""
106,"DE",195191,"DETP_NW931","Wesel",,,397.07998657,63.172000885,,,46.451999664,2.1760001183,"",""
106,"DE",195119,"DETP_NW401","Lichtenau, Altenautal",,,18.660999298,2.9679999352,,,1.1269999743,0.58099997044,"",""
106,"DE",195719,"DETP_RP102075046","Bechtolsheim",,,66.599998474,8.0399999619,,,7.1599998474,1.0099999905,"",""
106,"DE",195106,"DETP_NW381","Warburg, Daseburg -NEU-",,,27.184999466,4.3239998817,,,5.4079999924,0.43000000715,"",""
106,"DE",195107,"DETP_NW383","Willebadessen",,,12.149000168,1.932000041,,,1.2710000277,0.66699999571,"",""
106,"DE",195125,"DETP_NW41","Hürtgenwald-Gey",,,15.697999954,2.496999979,,,2.1340000629,0.23600000143,"",""
106,"DE",195116,"DETP_NW395","Delbrück-Kernstadt",,,167.49000549,26.645000458,,,13.116999626,0.64499998093,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195155,"DETP_NW63","Schmidt",,,12.81099987,2.0380001068,,,1.6599999666,0.37599998713,"",""
106,"DE",195122,"DETP_NW406","Salzkotten, Verne",,,180.67999268,28.743000031,,,21.177000046,4.5710000992,"",""
106,"DE",195124,"DETP_NW409","Bad Wünnenberg, Haaren",,,29.309000015,4.6620001793,,,1.9850000143,0.25,"",""
106,"DE",195120,"DETP_NW403","Paderborn, Dahl",,,11.399999619,1.8099999428,,,,,"",""
106,"DE",195111,"DETP_NW388","Bad Lippspringe",,,70.586997986,11.229000092,,,21.520000458,4.6950001717,"",""
106,"DE",195108,"DETP_NW384","Willebadessen, Niesen",,,23.395000458,3.7209999561,,,3.7760000229,1.7200000286,"",""
106,"DE",195117,"DETP_NW396","Hoevelhof",,,68.287002563,10.862999916,,,14.286000252,1.1779999733,"",""
106,"DE",195109,"DETP_NW385","Altenbeken, Schwaney",,,18.327999115,2.9149999619,,,2.7400000095,0.63099998236,"",""
106,"DE",195115,"DETP_NW394","Bueren, Wewelsburg",,,20.475999832,3.2569999695,,,1.253000021,0.31099998951,"",""
106,"DE",195114,"DETP_NW393","Bueren, Steinhausen",,,15.657999992,2.4909999371,,,,,"",""
106,"DE",195113,"DETP_NW392","Bueren-Nord",,,84.315002441,13.413000107,,,15.762000084,2.3959999084,"",""
106,"DE",195203,"DETP_HE064140001401","Wiesbaden / Biebrich",,,344.16000366,73.754997253,,,97.022003174,5.0307998657,"",""
106,"DE",195121,"DETP_NW404","Paderborn, Sande",,,782.91998291,124.55999756,,,130.1000061,5.015999794,"",""
106,"DE",195177,"DETP_NW909","Duisburg-Rheinhausen",,,702.61999512,111.77999878,,,44.597000122,2.2880001068,"",""
106,"DE",195184,"DETP_NW923","Huenxe",,,65.575996399,10.43200016,,,9.640999794,0.72699999809,"",""
106,"DE",195162,"DETP_NW7","Alsdorf-Broichtal",,,113.56999969,18.068000793,,,20.275999069,0.30000001192,"",""
106,"DE",195163,"DETP_NW70","Noervenich",,,45.131999969,7.1799998283,,,3.5350000858,0.39199998975,"",""
106,"DE",195164,"DETP_NW72","Wissersheim",,,9.8999996185,1.5750000477,,,3.4279999733,0.097000002861,"",""
106,"DE",195165,"DETP_NW73","Hompesch",,,26.277999878,4.1799998283,,,0.99500000477,0.1819999963,"",""
106,"DE",195166,"DETP_NW74","Roedingen",,,8.1820001602,1.300999999,,,3.2620000839,0.061000000685,"",""
106,"DE",195167,"DETP_NW75","Vettweiss",,,9.0729999542,1.442999959,,,2.5610001087,0.11200000346,"",""
106,"DE",195160,"DETP_NW65","Krauthausen",,,28.87899971,4.5939998627,,,8.6689996719,0.82300001383,"",""
106,"DE",195186,"DETP_NW926","Rheinberg",,,260.98001099,41.518001556,,,31.260000229,1.1890000105,"",""
106,"DE",195159,"DETP_NW64","Nideggen-Embken",,,15.392999649,2.4479999542,,,11.548000336,0.4280000031,"",""
106,"DE",195093,"DETP_NW358","Borgentreich, Alstertal",,,10.12100029,1.6100000143,,,1.3109999895,0.34200000763,"",""
106,"DE",195183,"DETP_NW921","Hamminkeln",,,147.67999268,23.495000839,,,13.906999588,0.75700002909,"",""
106,"DE",195182,"DETP_NW920","Dinslaken",,,237.88999939,37.845001221,,,40.097999573,3.1770000458,"",""
106,"DE",195181,"DETP_NW917","Essen-Kettwig",,,235.00999451,37.388000488,,,37.319999695,7.111000061,"",""
106,"DE",195180,"DETP_NW914","Essen-Kupferdreh",,,300.72000122,47.840999603,,,153.02000427,6.9320001602,"",""
106,"DE",195169,"DETP_NW8","Bettendorf",,,169.25999451,26.927000046,,,11.538000107,0.60100001097,"",""
106,"DE",195178,"DETP_NW910","Moers-Gerdt",,,762.84997559,121.36000061,,,48.021999359,3.0989999771,"",""
106,"DE",195168,"DETP_NW79","Bad Muenstereifel-Kirspen.Mia",,,78.114997864,12.427000046,,,21.091999054,0.77999997139,"",""
106,"DE",195212,"DETP_HE064310160001","Lorsch",,,55.731998444,9.5124998093,,,7.1614999771,0.54171997309,"",""
106,"DE",195104,"DETP_NW374","Steinheim",,,94.154998779,14.979000092,,,9.3059997559,1.5640000105,"",""
106,"DE",195204,"DETP_HE064310010301","Abtsteinach",,,12.045000076,2.0532000065,,,6.7838001251,0.78864997625,"",""
106,"DE",195205,"DETP_HE064310020101","Bensheim",,,203.19000244,42.658000946,,,39.290000916,2.2451999187,"",""
106,"DE",195206,"DETP_HE064310030101","Biblis",,,59.518001556,8.5649003983,,,15.831999779,0.6429399848,"",""
106,"DE",195207,"DETP_HE064310050201","Bürstadt",,,74.10900116,26.406000137,,,14.781000137,0.24273000658,"",""
106,"DE",195209,"DETP_HE064310110301","Heppenheim (Bergstraße)",,,109.44999695,19.629999161,,,8.5508003235,0.65916997194,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195161,"DETP_NW66","Hambach",,,52.090000153,8.2869997025,,,4.763999939,0.32499998808,"",""
106,"DE",195211,"DETP_HE064310130201","Lampertheim",,,129.08000183,25.458000183,,,20.923999786,1.6274000406,"",""
106,"DE",195202,"DETP_HE064140000101","Wiesbaden / Mitte",,,602.61999512,140.77999878,,,97.228996277,4.2537999153,"",""
106,"DE",195213,"DETP_HE064310170201","Mörlenbach",,,147.03999329,30.108999252,,,60.217998505,4.5514001846,"",""
106,"DE",195461,"DETP_HE066310100301","Gersfeld (Rhön)",,,22.11700058,5.717400074,,,14.293999672,1.6549999714,"",""
106,"DE",195199,"DETP_HE064120003281","Frankfurt am Main / Flughafen",,,19.493000031,2.2272000313,,,1.2872999907,0.14303000271,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195171,"DETP_NW901","Duisburg-Huckingen",,,402.29000854,64,,,91.347000122,3.5369999409,"",""
106,"DE",195156,"DETP_NW631","Velbert-Hespertal",,,37.215000153,5.9200000763,,,3.1989998817,0.38800001144,"",""
106,"DE",195157,"DETP_NW632","Velbert-Tönisheide",,,16.781999588,2.6689999104,,,1.7649999857,0.25799998641,"",""
106,"DE",195158,"DETP_NW633","Wülfrath-Düssel",,,13.569999695,2.1579999924,,,3.0190000534,0.33899998665,"",""
106,"DE",195210,"DETP_HE064310130101","Lampertheim / Hofheim",,,24.652000427,4.5496001244,,,6.7185001373,0.58192002773,"",""
106,"DE",197283,"DETP_BYN-K0030","HOECHSTADT a.d.AISCH",,,98.135002136,16.951000214,,,22.672000885,1.9709999561,"",""
106,"DE",197275,"DETP_BYN-K0014","ROETTENBACH",,,35.73400116,6.1719999313,,,15.479000092,0.84700000286,"",""
106,"DE",197276,"DETP_BYN-K0015","KALCHREUTH",,,21.146999359,3.6530001163,,,2.9570000172,1.6089999676,"",""
106,"DE",197277,"DETP_BYN-K0016","WACHENROTH",,,14.072999954,2.4309999943,,,0.93599998951,1.2979999781,"",""
106,"DE",197278,"DETP_BYN-K0020","ADELSDORF",,,68.154998779,11.772000313,,,5.1160001755,0.40400001407,"",""
106,"DE",197279,"DETP_BYN-K0026","HEROLDSBERG",,,28.586999893,4.9380002022,,,13.401000023,1.0579999685,"",""
106,"DE",197280,"DETP_BYN-K0027","VESTENBERGSGREUTH",,,24.552000046,4.2410001755,,,7.0659999847,1.246999979,"",""
106,"DE",197230,"DETP_BYM-K0070","Dorfen",,,41.209999084,7.1180000305,,,10.112999916,0.86699998379,"",""
106,"DE",197272,"DETP_BYN-K0005","NUERNBERG I",,,3492.5,603.23999023,,,583.11999512,27.767000198,"",""
106,"DE",197284,"DETP_BYN-K0031","ZV BAIERSDORFER RAUM",,,76.54599762,13.222000122,,,16.6439991,2.1099998951,"",""
106,"DE",197285,"DETP_BYN-K0032","ROSSTAL",,,25.763999939,4.4499998093,,,11.456999779,1.0420000553,"",""
106,"DE",197286,"DETP_BYN-K0034","GROSSHABERSDORF",,,16.791000366,2.9000000954,,,1.6269999743,1.7660000324,"",""
106,"DE",197271,"DETP_BYN-K0004","FUERTH OT STADELN-VACH",,,52.886001587,9.1350002289,,,23.791999817,1.7100000381,"",""
106,"DE",197243,"DETP_BYM-K0097","Moosburg",,,139.52999878,24.100999832,,,26.614999771,1.9010000229,"",""
106,"DE",197228,"DETP_BYM-K0068","Vierkirchen",,,20.61300087,3.5599999428,,,2.1040000916,0.60799998045,"",""
106,"DE",197380,"DETP_BYR-K0132","PFAKOFEN",,,10.649000168,1.3869999647,,,7.1500000954,0.69999998808,"",""
106,"DE",197281,"DETP_BYN-K0028","HERZOGENAURACH",,,116.65000153,20.149000168,,,43.291000366,2.5220000744,"",""
106,"DE",197265,"DETP_BYM-K0127","AZV Obere Maisach",,,22.857000351,3.9479999542,,,2.6679999828,0.58200001717,"",""
106,"DE",197196,"DETP_BYLA-K0096","VILSHEIM",,,10.038000107,1.7339999676,,,4.2950000763,1.1019999981,"",""
106,"DE",197190,"DETP_BYLA-K0075","ROTTENBURG/LAABER",,,112.41999817,19.417999268,,,13.223999977,1.2020000219,"",""
106,"DE",197273,"DETP_BYN-K0006","NUERNBERG II",,,1236.9000244,213.63999939,,,222.77000427,9.1859998703,"",""
106,"DE",197259,"DETP_BYM-K0116","Allershausen",,,27.583000183,4.763999939,,,6.9970002174,0.9279999733,"",""
106,"DE",197260,"DETP_BYM-K0118","Kirchdorf a.d. Amper",,,14.272999763,2.4649999142,,,2.3359999657,1.2810000181,"",""
106,"DE",197261,"DETP_BYM-K0121","AmperVerband",,,735.53997803,127.05000305,,,159.52000427,11.817000389,"",""
106,"DE",197262,"DETP_BYM-K0123","ZV Obere Amper",,,41.695999146,7.2020001411,,,6.2960000038,1.0490000248,"",""
106,"DE",197274,"DETP_BYN-K0008","SCHWABACH",,,193.03999329,33.342998505,,,48.986999512,4.5359997749,"",""
106,"DE",197264,"DETP_BYM-K0126","ZV Schweinbach-Glonngruppe",,,19.191999435,3.3150000572,,,13.673000336,0.86100000143,"",""
106,"DE",197256,"DETP_BYM-K0113","Nandlstadt",,,17.020000458,2.9400000572,,,3.4590001106,1.7289999723,"",""
106,"DE",197266,"DETP_BYM-K0128","Mammendorf",,,23.155000687,3.9990000725,,,3.0199999809,0.25200000405,"",""
106,"DE",197267,"DETP_BYM-K0129","Moorenweis",,,11.475000381,1.9819999933,,,3.364000082,0.26399999857,"",""
106,"DE",197268,"DETP_BYM-K0130","Fürstenfeldbruck",,,212.86000061,36.766998291,,,42.270000458,1.0390000343,"",""
106,"DE",197269,"DETP_BYN-K0002","ERLANGEN",,,739.63000488,127.75,,,215.13000488,12.907999992,"",""
106,"DE",197270,"DETP_BYN-K0003","FUERTH",,,928.79998779,160.42999268,,,180.33999634,15.958999634,"",""
106,"DE",197225,"DETP_BYM-K0064","Weichs",,,8.6000003815,1.4850000143,,,1.8559999466,0.70200002193,"",""
106,"DE",197231,"DETP_BYM-K0073","Isen",,,17.413000107,3.007999897,,,3.1549999714,1.493999958,"",""
106,"DE",197263,"DETP_BYM-K0125","Althegnenberg",,,8.029999733,1.3869999647,,,4.5840001106,0.63099998236,"",""
106,"DE",194636,"DETP_NI462005203","4620052002 KA Upschoert",,,5.0862002373,1.1877000332,,,0.18164999783,0.066510997713,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",197248,"DETP_BYM-K0104","Haag a.d. Amper",,,13.670999527,2.361000061,,,3.1889998913,1.1150000095,"",""
106,"DE",197247,"DETP_BYM-K0103","Hörgertshausen",,,8.029999733,1.3869999647,,,1.8789999485,0.5680000186,"",""
106,"DE",197246,"DETP_BYM-K0102","Kranzberg",,,19.673999786,3.3980000019,,,1.4190000296,0.63999998569,"",""
106,"DE",197245,"DETP_BYM-K0101","Wolfersdorf",,,9.1140003204,1.574000001,,,2.9769999981,0.88999998569,"",""
106,"DE",197244,"DETP_BYM-K0100","Mauern",,,10.779999733,1.8619999886,,,1.503000021,0.20200000703,"",""
106,"DE",197257,"DETP_BYM-K0114","Zolling",,,25.695999146,4.4380002022,,,4.3020000458,1.493999958,"",""
106,"DE",197229,"DETP_BYM-K0069","Karlsfeld",,,91.794998169,15.854999542,,,45.278999329,3.4560000896,"",""
106,"DE",194650,"DETP_NW106","Kronenburg",,,13.300999641,2.1159999371,,,5.2449998856,0.26300001144,"",""
106,"DE",197241,"DETP_BYM-K0091","Lengdorf",,,9.1979999542,1.5889999866,,,0.86199998856,0.94900000095,"",""
106,"DE",194637,"DETP_NI462007201","4620072021 KA Langeoog",,,20.524999619,6.5448999405,,,0.74797999859,0.29311001301,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",194638,"DETP_NI462014201","4620142018 KA Spiekeroog",,,19.725999832,2.4263000488,,,1.7477999926,0.18041999638,"",""
106,"DE",194639,"DETP_NI462019201","4620192028 KA Wittmund",,,61.282001495,11.262999535,,,1.4479000568,0.18771000206,"",""
