"uwwState","rptMStateKey","uwwID","uwwCode","uwwName","uwwBODIncoming","uwwCODIncoming","uwwNIncoming","uwwPIncoming","uwwBODDischarge","uwwCODDischarge","uwwNDischarge","uwwPDischarge","QAflag","Remark"
106,"BG",215139,"BGCO66528_00_01","Kanalizacia Sinemorets",,,,,,,,," "," "
106,"BG",215140,"BGCO67372_00_01","Kanalizacia Slivnitsa",,,,,,,,," "," "
106,"BG",215141,"BGCO67708_00_01","Kanalizacia Smyadovo",,,,,,,,," "," "
106,"BG",215142,"BGCO67800_00_01","Kanalizacia Sozopol",,,,,,,,," "," "
106,"BG",215143,"BGCO68134_00_01","Kanalizacia Sofia",,,,,,,,," "," "
106,"BG",215144,"BGCO68789_00_01","Kanalizacia Dupnitsa",,,,,,,,," "," "
106,"BG",215145,"BGCO69105_00_01","Kanalizacia Startsevo",,,,,,,,," "," "
106,"BG",215146,"BGCO69633_00_01","Kanalizacia Strazhitsa",,,,,,,,," "," "
106,"BG",215147,"BGCO69835_00_01","Kanalizacia Strelcha",,,,,,,,," "," "
106,"BG",215148,"BGCO70010_00_01","Kanalizacia Stryama",,,,,,,,," "," "
106,"BG",215149,"BGCO70247_00_01","Kanalizacia Sungurlare",,,,,,,,," "," "
106,"BG",215150,"BGCO70648_00_01","Kanalizacia Sarnitsa",,,,,,,,," "," "
106,"BG",215151,"BGCO72165_00_01","Kanalizacia Tvarditsa",,,,,,,,," "," "
106,"BG",215152,"BGCO72223_00_01","Kanalizacia Batanovtsi",,,,,,,,," "," "
106,"BG",215153,"BGCO72271_00_01","Kanalizacia Tervel",,,,,,,,," "," "
106,"BG",215154,"BGCO72343_00_01","Kanalizacia Teteven",,,,,,,,," "," "
106,"BG",215155,"BGCO72761_00_01","Kanalizacia Topolovgrad",,,,,,,,," "," "
106,"BG",215156,"BGCO73256_00_01","Kanalizacia Trudovets",,,,,,,,," "," "
106,"BG",215157,"BGCO73273_00_01","Kanalizacia Tran",,,,,,,,," "," "
106,"BG",215158,"BGCO73403_00_01","Kanalizacia Tryavna",,,,,,,,," "," "
106,"BG",215159,"BGCO73496_00_01","Kanalizacia Tutrakan",,,,,,,,," "," "
106,"BG",215160,"BGCO73626_00_01","Kanalizacia Targovishte",,,,,,,,," "," "
106,"BG",215161,"BGCO73643_00_01","Kanalizacia Tarnava",,,,,,,,," "," "
106,"BG",215162,"BGCO75054_00_01","Kanalizacia Ugarchin",,,,,,,,," "," "
106,"BG",215163,"BGCO75188_00_01","Kanalizacia Ustina",,,,,,,,," "," "
106,"BG",215164,"BGCO77058_00_01","Kanalizacia Hadzhidimovo",,,,,,,,," "," "
106,"BG",215165,"BGCO77181_00_01","Kanalizacia Harmanli",,,,,,,,," "," "
106,"BG",215166,"BGCO78029_00_01","Kanalizacia Tsalapitsa",,,,,,,,," "," "
106,"BG",215167,"BGCO80162_00_01","Kanalizacia Chalakovi",,,,,,,,," "," "
106,"BG",215168,"BGCO80371_00_01","Kanalizacia Chepelare",,,,,,,,," "," "
106,"BG",215169,"BGCO80399_00_01","Kanalizacia Chepintsi",,,,,,,,," "," "
106,"BG",215170,"BGCO80501_00_01","Kanalizacia Cherven bryag",,,,,,,,," "," "
106,"BG",215171,"BGCO81178_00_01","Kanalizacia Chernomorets",,,,,,,,," "," "
106,"BG",215172,"BGCO81414_00_01","Kanalizacia Chirpan",,,,,,,,," "," "
106,"BG",215173,"BGCO87014_00_01","Kanalizacia Yablanitsa",,,,,,,,," "," "
106,"BG",215174,"BGCO87240_00_01","Kanalizacia Yagodovo",,,,,,,,," "," "
106,"BG",215175,"BGCO87338_00_01","Kanalizacia Yakoruda",,,,,,,,," "," "
106,"BG",215176,"BGCO87374_00_01","Kanalizacia Yambol",,,,,,,,," "," "
106,"BG",215177,"BGCO87727_00_01","Kanalizacia Yahinovo",,,,,,,,," "," "
106,"BG",215178,"BGWT02508_00_01","UWWTP Balchik",,,,,,,,," "," "
106,"BG",215179,"BGWT02508_01_01","UWWTP k.k.Albena",,,,,,,,," "," "
106,"BG",215180,"BGWT03719_00_01","UWWTP Beloslav",,,,,,,,," "," "
106,"BG",215181,"BGWT04279_00_01","UWWTP Blagoevgrad",,,,,,,,," "," "
106,"BG",215182,"BGWT05815_00_01","UWWTP Botevgrad",,,,,,,,," "," "
106,"BG",215183,"BGWT07079_00_01","UWWTP Burgas",,,,,,,,," "," "
106,"BG",215184,"BGWT07079_01_01","UWWTP kv.Meden rudnik - Burgas",,,,,,,,," "," "
106,"BG",215185,"BGWT07598_00_01","UWWTP Byala-Obzor",,,,,,,,," "," "
106,"BG",215186,"BGWT10135_00_01","UWWTP Varna",,,,,,,,," "," "
106,"BG",215187,"BGWT10135_05_01","UWWTP k.k.Zlatni piasaci",,,,,,,,," "," "
106,"BG",215188,"BGWT10447_00_01","UWWTP Veliko Tarnovo",,,,,,,,," "," "
106,"BG",215189,"BGWT12259_00_01","UWWTP Vratsa",,,,,,,,," "," "
106,"BG",215190,"BGWT12961_00_01","UWWTP Varshets",,,,,,,,," "," "
106,"BG",215191,"BGWT14218_00_01","UWWTP Gabrovo",,,,,,,,," "," "
106,"BG",215192,"BGWT14711_00_01","UWWTP General Toshevo",,,,,,,,," "," "
106,"BG",215193,"BGWT16359_00_01","UWWTP G. Oryahovitsa-D. Oryahovitsa-Lyaskovec",,,,,,,,," "," "
106,"BG",215194,"BGWT17974_00_01","UWWTP Sredets",,,,,,,,," "," "
106,"BG",215195,"BGWT18490_00_01","UWWTP gara Elin Pelin",,,,,,,,," "," "
106,"BG",215196,"BGWT20482_00_01","UWWTP Devnya",,,,,,,,," "," "
106,"BG",215197,"BGWT21052_00_01","UWWTP Dimitrovgrad",,,,,,,,," "," "
106,"BG",215198,"BGWT21912_00_01","UWWTP Dolni chiflik",,,,,,,,," "," "
106,"BG",215199,"BGWT24030_00_01","UWWTP Dulovo",,,,,,,,," "," "
106,"BG",215200,"BGWT24565_00_01","UWWTP Dalgopol",,,,,,,,," "," "
106,"BG",215201,"BGWT31111_00_01","UWWTP Zlatograd",,,,,,,,," "," "
106,"BG",215202,"BGWT32874_00_01","UWWTP Isperih",,,,,,,,," "," "
106,"BG",215203,"BGWT32901_00_01","UWWTP Ihtiman",,,,,,,,," "," "
106,"BG",215204,"BGWT35064_00_01","UWWTP Kavarna",,,,,,,,," "," "
106,"BG",215205,"BGWT35064_01_01","UWWTP k.k.Rousalka",,,,,,,,," "," "
106,"BG",215206,"BGWT35167_00_01","UWWTP Kazanlak",,,,,,,,," "," "
105,"BG",215207,"BGWT39116_00_01","UWWTP Kocherinovo",,,,,,,,," "," "
106,"BG",215208,"BGWT40422_00_01","UWWTP Kubrat",,,,,,,,," "," "
106,"BG",215209,"BGWT41112_00_01","UWWTP Kyustendil",,,,,,,,," "," "
106,"BG",215210,"BGWT43952_00_01","UWWTP Lovech",,,,,,,,," "," "
106,"BG",215211,"BGWT44094_00_01","UWWTP Lozenets",,,,,,,,," "," "
106,"BG",215212,"BGWT44166_00_01","UWWTP Loznitsa",,,,,,,,," "," "
106,"BG",215213,"BGWT46045_00_01","UWWTP Madan",,,,,,,,," "," "
106,"BG",215214,"BGWT48489_00_01","UWWTP Montana",,,,,,,,," "," "
106,"BG",215215,"BGWT48619_00_01","UWWTP Tsarevo",,,,,,,,," "," "
106,"BG",215216,"BGWT51500_00_01","UWWTP Nesebar-Ravda-Slanchev bryag",,,,,,,,," "," "
106,"BG",215217,"BGWT51500_01_01","UWWTP k.k.Elenite",,,,,,,,," "," "
106,"BG",215218,"BGWT51809_00_01","UWWTP Nova Zagora",,,,,,,,," "," "
106,"BG",215219,"BGWT55021_00_01","UWWTP Pavel banya",,,,,,,,," "," "
106,"BG",215220,"BGWT55155_00_01","UWWTP Pazardzhik",,,,,,,,," "," "
106,"BG",215221,"BGWT56722_00_01","UWWTP Pleven",,,,,,,,," "," "
106,"BG",215222,"BGWT56784_00_01","UWWTP Plovdiv",,,,,,,,," "," "
106,"BG",215223,"BGWT57491_00_01","UWWTP Pomorie",,,,,,,,," "," "
106,"BG",215224,"BGWT57649_00_01","UWWTP Popovo",,,,,,,,," "," "
106,"BG",215225,"BGWT58030_00_01","UWWTP Pravets",,,,,,,,," "," "
105,"BG",215226,"BGWT58222_00_01","UWWTP Veliki Preslav",,,,,,,,," "," "
106,"BG",215227,"BGWT58356_00_01","UWWTP Kiten",,,,,,,,," "," "
106,"BG",215228,"BGWT58503_00_01","UWWTP Provadia",,,,,,,,," "," "
106,"BG",215229,"BGWT61460_00_01","UWWTP Radnevo",,,,,,,,," "," "
106,"BG",215230,"BGWT61577_00_01","UWWTP Radomir",,,,,,,,," "," "
106,"BG",215231,"BGWT61710_00_01","UWWTP Razgrad",,,,,,,,," "," "
106,"BG",215232,"BGWT61813_00_01","UWWTP Razlog",,,,,,,,," "," "
106,"BG",215233,"BGWT63207_00_01","UWWTP Rudozem",,,,,,,,," "," "
106,"BG",215234,"BGWT63427_00_01","UWWTP Ruse",,,,,,,,," "," "
106,"BG",215235,"BGWT65231_00_01","UWWTP Samokov",,,,,,,,," "," "
106,"BG",215236,"BGWT65231_03_01","UWWTP k.k.Borovetz - Yaitzeto",,,,,,,,," "," "
106,"BG",215237,"BGWT65927_00_01","UWWTP Sevlievo",,,,,,,,," "," "
106,"BG",215238,"BGWT67338_00_01","UWWTP Sliven",,,,,,,,," "," "
106,"BG",215239,"BGWT67653_00_01","UWWTP Smolyan",,,,,,,,," "," "
106,"BG",215240,"BGWT67653_01_01","UWWTP k.k.Pamporovo",,,,,,,,," "," "
106,"BG",215241,"BGWT67800_01_01","UWWTP k.k.Dijuni",,,,,,,,," "," "
106,"BG",215242,"BGWT68080_00_01","UWWTP Sopot",,,,,,,,," "," "
106,"BG",215243,"BGWT68134_00_01","UWWTP Sofia",,,,,,,,," "," "
106,"BG",215244,"BGWT68134_01_01","UWWTP kv.Kremikovtzi - Sofia",,,,,,,,," "," "
106,"BG",215245,"BGWT68789_00_01","UWWTP Dupnitsa",,,,,,,,," "," "
106,"BG",215246,"BGWT68850_00_01","UWWTP Stara Zagora",,,,,,,,," "," "
105,"BG",215247,"BGWT69633_00_01","UWWTP Strazhitsa",,,,,,,,," "," "
106,"BG",215248,"BGWT72223_00_01","UWWTP Batanovtsi",,,,,,,,," "," "
105,"BG",215249,"BGWT72271_00_01","UWWTP Tervel",,,,,,,,," "," "
106,"BG",215250,"BGWT72624_00_01","UWWTP Dobrich",,,,,,,,," "," "
106,"BG",215251,"BGWT73198_00_01","UWWTP Troyan",,,,,,,,," "," "
106,"BG",215252,"BGWT73626_00_01","UWWTP Targoviste",,,,,,,,," "," "
106,"BG",215253,"BGWT77195_00_01","UWWTP Haskovo",,,,,,,,," "," "
106,"BG",215254,"BGWT77270_00_01","UWWTP Hisarya",,,,,,,,," "," "
106,"BG",215255,"BGWT83017_00_01","UWWTP Shabla",,,,,,,,," "," "
106,"BG",215256,"BGWT83510_00_01","UWWTP Shumen",,,,,,,,," "," "
106,"BE",217124,"BE_F_TP_027","Aalst",,,,,,,,," "," "
106,"BE",217125,"BE_F_TP_025","Aalter",,,,,,,,," "," "
106,"BE",217126,"BE_F_TP_172","Aarschot",,,,,,,,," "," "
106,"BE",217127,"BE_F_TP_046","Aartselaar",,,,,,,,," "," "
106,"BE",217128,"BE_F_TP_138","Achel",,,,,,,,," "," "
106,"BE",217129,"BE_F_TP_002","Adinkerke",,,,,,,,," "," "
106,"BE",217130,"BE_F_TP_184","Alken",,,,,,,,," "," "
106,"BE",217131,"BE_F_TP_055","Antwerpen-Noord",,,,,,,,," "," "
106,"BE",217132,"BE_F_TP_050","Antwerpen-Zuid",,,,,,,,," "," "
106,"BE",217133,"BE_F_TP_151","Arendonk",,,,,,,,," "," "
106,"BE",217134,"BE_F_TP_430","Asse - Bollebeek",,,,,,,,," "," "
106,"BE",217135,"BE_F_TP_167","Avelgem",,,,,,,,," "," "
106,"BE",217136,"BE_F_TP_203","Bambrugge",,,,,,,,," "," "
106,"BE",217137,"BE_F_TP_273","Beernem",,,,,,,,," "," "
106,"BE",217138,"BE_F_TP_088","Beerse",,,,,,,,," "," "
106,"BE",217139,"BE_F_TP_092","Beersel",,,,,,,,," "," "
106,"BE",217140,"BE_F_TP_392","Berendrecht",,,,,,,,," "," "
106,"BE",217141,"BE_F_TP_179","Berlaar",,,,,,,,," "," "
106,"BE",217142,"BE_F_TP_033","Berlare",,,,,,,,," "," "
106,"BE",217143,"BE_F_TP_199","Beveren",,,,,,,,," "," "
106,"BE",217144,"BE_F_TP_230","Beveren - Leie",,,,,,,,," "," "
106,"BE",217145,"BE_F_TP_107","Beverlo",,,,,,,,," "," "
106,"BE",217146,"BE_F_TP_221","Bierbeek",,,,,,,,," "," "
106,"BE",217147,"BE_F_TP_156","Bilzen",,,,,,,,," "," "
106,"BE",217148,"BE_F_TP_130","Blaasveld",,,,,,,,," "," "
106,"BE",217149,"BE_F_TP_112","Bocholt",,,,,,,,," "," "
106,"BE",217150,"BE_F_TP_045","Boechout",,,,,,,,," "," "
106,"BE",217151,"BE_F_TP_253","Boekhoute",,,,,,,,," "," "
106,"BE",217152,"BE_F_TP_192","Bonheiden",,,,,,,,," "," "
106,"BE",217153,"BE_F_TP_154","Boom",,,,,,,,," "," "
106,"BE",217154,"BE_F_TP_181","Boortmeerbeek",,,,,,,,," "," "
106,"BE",217155,"BE_F_TP_051","Bornem",,,,,,,,," "," "
106,"BE",217156,"BE_F_TP_168","Brakel",,,,,,,,," "," "
106,"BE",217157,"BE_F_TP_052","Brasschaat",,,,,,,,," "," "
106,"BE",217158,"BE_F_TP_074","Brecht",,,,,,,,," "," "
106,"BE",217159,"BE_F_TP_111","Bree",,,,,,,,," "," "
106,"BE",217160,"BE_F_TP_018","Brugge",,,,,,,,," "," "
106,"BE",217161,"BE_F_TP_049","Burcht",,,,,,,,," "," "
106,"BE",217162,"BE_F_TP_118","De Klinge",,,,,,,,," "," "
106,"BE",217163,"BE_F_TP_200","Deinze",,,,,,,,," "," "
106,"BE",217164,"BE_F_TP_026","Dendermonde",,,,,,,,," "," "
106,"BE",217165,"BE_F_TP_078","Dessel",,,,,,,,," "," "
106,"BE",217166,"BE_F_TP_204","Destelbergen",,,,,,,,," "," "
106,"BE",217167,"BE_F_TP_053","Deurne",,,,,,,,," "," "
106,"BE",217168,"BE_F_TP_160","Diest",,,,,,,,," "," "
106,"BE",217169,"BE_F_TP_124","Dilsen",,,,,,,,," "," "
106,"BE",217170,"BE_F_TP_040","Duffel",,,,,,,,," "," "
106,"BE",217171,"BE_F_TP_043","Edegem",,,,,,,,," "," "
106,"BE",217172,"BE_F_TP_127","Eeklo",,,,,,,,," "," "
106,"BE",217173,"BE_F_TP_099","Eisden",,,,,,,,," "," "
106,"BE",217174,"BE_F_TP_205","Eke",,,,,,,,," "," "
106,"BE",217175,"BE_F_TP_146","Eksel",,,,,,,,," "," "
106,"BE",217176,"BE_F_TP_143","Ertvelde",,,,,,,,," "," "
106,"BE",217177,"BE_F_TP_067","Essen",,,,,,,,," "," "
106,"BE",217178,"BE_F_TP_139","Evergem",,,,,,,,," "," "
106,"BE",217179,"BE_F_TP_117","Galmaarden",,,,,,,,," "," "
106,"BE",217180,"BE_F_TP_238","Gavere",,,,,,,,," "," "
106,"BE",217181,"BE_F_TP_079","Geel",,,,,,,,," "," "
106,"BE",217182,"BE_F_TP_183","Gelmen",,,,,,,,," "," "
106,"BE",217183,"BE_F_TP_105","Genk",,,,,,,,," "," "
106,"BE",217184,"BE_F_TP_020","Gent",,,,,,,,," "," "
106,"BE",217185,"BE_F_TP_030","Geraardsbergen",,,,,,,,," "," "
106,"BE",217186,"BE_F_TP_182","Grimbergen",,,,,,,,," "," "
106,"BE",217187,"BE_F_TP_068","Grobbendonk",,,,,,,,," "," "
106,"BE",217188,"BE_F_TP_150","Halen",,,,,,,,," "," "
106,"BE",217189,"BE_F_TP_038","Hamme",,,,,,,,," "," "
106,"BE",217190,"BE_F_TP_116","Hamont",,,,,,,,," "," "
106,"BE",217191,"BE_F_TP_012","Harelbeke",,,,,,,,," "," "
106,"BE",217192,"BE_F_TP_110","Hasselt",,,,,,,,," "," "
106,"BE",217193,"BE_F_TP_017","Heist",,,,,,,,," "," "
106,"BE",217194,"BE_F_TP_178","Heist-op-den-Berg",,,,,,,,," "," "
106,"BE",217195,"BE_F_TP_084","Herentals",,,,,,,,," "," "
106,"BE",217196,"BE_F_TP_226","Heule",,,,,,,,," "," "
106,"BE",217197,"BE_F_TP_104","Heusden",,,,,,,,," "," "
106,"BE",217198,"BE_F_TP_161","Hoegaarden",,,,,,,,," "," "
106,"BE",217199,"BE_F_TP_185","Hoeselt",,,,,,,,," "," "
106,"BE",217200,"BE_F_TP_058","Hoogstraten",,,,,,,,," "," "
106,"BE",217201,"BE_F_TP_137","Houthalen - Centrum",,,,,,,,," "," "
106,"BE",217202,"BE_F_TP_153","Houthalen - Oost",,,,,,,,," "," "
106,"BE",217203,"BE_F_TP_044","Hove",,,,,,,,," "," "
106,"BE",217204,"BE_F_TP_142","Huldenberg",,,,,,,,," "," "
106,"BE",217205,"BE_F_TP_343","Humbeek",,,,,,,,," "," "
106,"BE",217206,"BE_F_TP_005","Ieper",,,,,,,,," "," "
106,"BE",217207,"BE_F_TP_215","Ingelmunster",,,,,,,,," "," "
106,"BE",217208,"BE_F_TP_086","Itegem",,,,,,,,," "," "
106,"BE",217209,"BE_F_TP_015","Jabbeke",,,,,,,,," "," "
106,"BE",217210,"BE_F_TP_069","Kalmthout",,,,,,,,," "," "
106,"BE",217211,"BE_F_TP_227","Kampenhout",,,,,,,,," "," "
106,"BE",217212,"BE_F_TP_163","Kermt",,,,,,,,," "," "
106,"BE",217213,"BE_F_TP_177","Kinrooi - Kessenich",,,,,,,,," "," "
106,"BE",217214,"BE_F_TP_126","Kieldrecht",,,,,,,,," "," "
106,"BE",217215,"BE_F_TP_206","Kluisbergen",,,,,,,,," "," "
106,"BE",217216,"BE_F_TP_019","Knokke",,,,,,,,," "," "
106,"BE",217217,"BE_F_TP_449","Koekelare",,,,,,,,," "," "
106,"BE",217218,"BE_F_TP_106","Koersel",,,,,,,,," "," "
106,"BE",217219,"BE_F_TP_189","Kortemark",,,,,,,,," "," "
106,"BE",217220,"BE_F_TP_129","Kortenberg",,,,,,,,," "," "
106,"BE",217221,"BE_F_TP_031","Laarne",,,,,,,,," "," "
106,"BE",217222,"BE_F_TP_097","Lanaken",,,,,,,,," "," "
106,"BE",217223,"BE_F_TP_136","Landen - Rumsdorp",,,,,,,,," "," "
105,"BE",217224,"BE_F_TP_007","Langemark",,,,,,,,," "," "
106,"BE",217225,"BE_F_TP_553","Langemark",,,,,,,,," "," "
106,"BE",217226,"BE_F_TP_145","Lede",,,,,,,,," "," "
106,"BE",217244,"BE_F_TP_060","Merksplas",,,,,,,,," "," "
106,"BE",217245,"BE_F_TP_229","Messelbroek",,,,,,,,," "," "
106,"BE",217246,"BE_F_TP_131","Moerbeke",,,,,,,,," "," "
106,"BE",217247,"BE_F_TP_076","Mol",,,,,,,,," "," "
106,"BE",217248,"BE_F_TP_171","Kinrooi",,,,,,,,," "," "
106,"BE",217249,"BE_F_TP_242","Moorslede",,,,,,,,," "," "
106,"BE",217250,"BE_F_TP_083","Morkhoven",,,,,,,,," "," "
106,"BE",217251,"BE_F_TP_113","Neeroeteren",,,,,,,,," "," "
106,"BE",217252,"BE_F_TP_123","Nevele",,,,,,,,," "," "
106,"BE",217253,"BE_F_TP_066","Nijlen",,,,,,,,," "," "
106,"BE",217254,"BE_F_TP_028","Ninove",,,,,,,,," "," "
106,"BE",217255,"BE_F_TP_224","Olsene",,,,,,,,," "," "
106,"BE",217256,"BE_F_TP_014","Oostende",,,,,,,,," "," "
106,"BE",217257,"BE_F_TP_359","Oosterzele",,,,,,,,," "," "
106,"BE",217258,"BE_F_TP_120","Oudenaarde",,,,,,,,," "," "
106,"BE",217259,"BE_F_TP_119","Oud-Heverlee",,,,,,,,," "," "
106,"BE",217260,"BE_F_TP_135","Oud-Turnhout",,,,,,,,," "," "
106,"BE",217261,"BE_F_TP_114","Overpelt",,,,,,,,," "," "
106,"BE",217262,"BE_F_TP_187","Overschelde",,,,,,,,," "," "
106,"BE",217263,"BE_F_TP_134","Peer",,,,,,,,," "," "
106,"BE",217264,"BE_F_TP_383","Pittem",,,,,,,,," "," "
106,"BE",217265,"BE_F_TP_011","Poperinge",,,,,,,,," "," "
106,"BE",217266,"BE_F_TP_061","Poppel",,,,,,,,," "," "
106,"BE",217267,"BE_F_TP_071","Pulderbos",,,,,,,,," "," "
106,"BE",217268,"BE_F_TP_062","Ravels",,,,,,,,," "," "
106,"BE",217269,"BE_F_TP_080","Retie",,,,,,,,," "," "
106,"BE",217270,"BE_F_TP_133","Riemst",,,,,,,,," "," "
106,"BE",217271,"BE_F_TP_223","Riksingen",,,,,,,,," "," "
106,"BE",217272,"BE_F_TP_141","Roeselare",,,,,,,,," "," "
106,"BE",217273,"BE_F_TP_175","Ronse",,,,,,,,," "," "
106,"BE",217274,"BE_F_TP_194","Roosbeek",,,,,,,,," "," "
106,"BE",217275,"BE_F_TP_195","Rotselaar",,,,,,,,," "," "
106,"BE",217276,"BE_F_TP_275","Ruddervoorde",,,,,,,,," "," "
106,"BE",217277,"BE_F_TP_249","Ruisbroek",,,,,,,,," "," "
106,"BE",217278,"BE_F_TP_057","Schilde",,,,,,,,," "," "
106,"BE",217279,"BE_F_TP_056","Schoten",,,,,,,,," "," "
106,"BE",217280,"BE_F_TP_035","Sinaai",,,,,,,,," "," "
106,"BE",217281,"BE_F_TP_048","Sint-Amands",,,,,,,,," "," "
106,"BE",217282,"BE_F_TP_428","Sint-Lievens-Houtem - Bavegem",,,,,,,,," "," "
106,"BE",217283,"BE_F_TP_036","Sint-Niklaas",,,,,,,,," "," "
106,"BE",217284,"BE_F_TP_218","Sint-Pieters-Leeuw",,,,,,,,," "," "
106,"BE",217285,"BE_F_TP_103","Sint-Truiden",,,,,,,,," "," "
106,"BE",217286,"BE_F_TP_013","Staden",,,,,,,,," "," "
106,"BE",217287,"BE_F_TP_272","Steenokkerzeel - Noord",,,,,,,,," "," "
106,"BE",217288,"BE_F_TP_132","Stekene",,,,,,,,," "," "
106,"BE",217289,"BE_F_TP_225","Temse",,,,,,,,," "," "
106,"BE",217290,"BE_F_TP_140","Tervuren",,,,,,,,," "," "
106,"BE",217291,"BE_F_TP_081","Tessenderlo",,,,,,,,," "," "
106,"BE",217292,"BE_F_TP_122","Tielt",,,,,,,,," "," "
106,"BE",217293,"BE_F_TP_090","Tienen",,,,,,,,," "," "
106,"BE",217294,"BE_F_TP_102","Tongeren",,,,,,,,," "," "
106,"BE",217295,"BE_F_TP_063","Turnhout",,,,,,,,," "," "
106,"BE",217296,"BE_F_TP_157","Vlamertinge",,,,,,,,," "," "
106,"BE",217297,"BE_F_TP_064","Vosselaar",,,,,,,,," "," "
106,"BE",217298,"BE_F_TP_152","Waregem",,,,,,,,," "," "
106,"BE",217299,"BE_F_TP_082","Westerlo",,,,,,,,," "," "
106,"BE",217300,"BE_F_TP_210","Wetteren",,,,,,,,," "," "
106,"BE",217301,"BE_F_TP_188","Wichelen",,,,,,,,," "," "
106,"BE",217302,"BE_F_TP_164","Wimmertingen",,,,,,,,," "," "
106,"BE",217303,"BE_F_TP_276","Wingene",,,,,,,,," "," "
106,"BE",217304,"BE_F_TP_271","Wolfsdonk",,,,,,,,," "," "
106,"BE",217305,"BE_F_TP_165","Wommelgem",,,,,,,,," "," "
106,"BE",217306,"BE_F_TP_006","Woumen",,,,,,,,," "," "
106,"BE",217307,"BE_F_TP_003","Wulpen",,,,,,,,," "," "
106,"BE",217308,"BE_F_TP_169","Zandbergen",,,,,,,,," "," "
106,"BE",217309,"BE_F_TP_032","Zele",,,,,,,,," "," "
106,"BE",217310,"BE_F_TP_021","Zelzate",,,,,,,,," "," "
106,"BE",217311,"BE_F_TP_091","Zemst - Hofstade",,,,,,,,," "," "
106,"BE",217312,"BE_F_TP_196","Zichem",,,,,,,,," "," "
106,"BE",217313,"BE_F_TP_198","Zichen",,,,,,,,," "," "
106,"BE",217314,"BE_F_TP_162","Zolder",,,,,,,,," "," "
106,"BE",217315,"BE_F_TP_239","Zomergem",,,,,,,,," "," "
106,"BE",217316,"BE_F_TP_108","Zonhoven",,,,,,,,," "," "
106,"BE",217317,"BE_F_TP_010","Zonnebeke",,,,,,,,," "," "
106,"BE",217318,"BE_F_TP_155","Zoutleeuw",,,,,,,,," "," "
106,"BE",217319,"BE_F_TP_037","Zwalm",,,,,,,,," "," "
106,"SE",225276,"SE1497_1118","Hjo avloppsreningsverk",,,,,,,,," "," "
106,"SE",225277,"SE1382_50_011","Smedjeholms ARV (Falkenberg)",,,,,,,,," "," "
106,"SE",225278,"SE0117_50_006","MARGRETELUND, AVLOPPSANLÄGGNING",,,,,,,,," "," "
106,"SE",225279,"SE0187_50_001","BLYNÄS, AVLOPPSANLÄGGNING",,,,,,,,," "," "
106,"SE",225280,"SE0305_50_005","Bålsta Avloppsreningsverk",,,,,,,,," "," "
106,"SE",225281,"SE0480_050_008","Nyköpings Avloppsreningsverk",,,,,,,,," "," "
106,"SE",225282,"SE0483_050_004","Katrineholms Avloppsreningsverk",,,,,,,,," "," "
106,"SE",225283,"SE0683_50_001","Värnamo ARV",,,,,,,,," "," "
106,"SE",225284,"SE0763_50_007","Tingsryds avloppsreningsverk",,,,,,,,," "," "
106,"SE",225285,"SE0840_013","FÄRJESTADENS ARV",,,,,,,,," "," "
106,"SE",225286,"SE0880_001","KALMAR ARV, Tegelviken",,,,,,,,," "," "
106,"SE",225287,"SE0885_012","BÖDA ARV",,,,,,,,," "," "
106,"SE",225288,"SE1260_50_001","Ekebro avloppsreningsverk (Bju",,,,,,,,," "," "
106,"SE",225289,"SE1488_1001","Trollhättan avloppsreningsverk",,,,,,,,," "," "
106,"SE",225290,"SE1489_1001","Alingsås avloppsreningsverk",,,,,,,,," "," "
106,"SE",225291,"SE1883_50_001","Aggeruds avloppsreningsverk",,,,,,,,," "," "
106,"SE",225292,"SE2023_50_003","TANDÅDALENS ARV",,,,,,,,," "," "
106,"SE",225293,"SE2023_50_016","GUSJÖBYNS ARV",,,,,,,,," "," "
106,"SE",225294,"SE2061_50_001","BYLANDETS ARV",,,,,,,,," "," "
106,"SE",225295,"SE0188_50_020","LMSTA, AVLOPPSANLÄGGNING",,,,,,,,," "," "
106,"SE",225296,"SE0560_50_001","ARV BOXHOLM",,,,,,,,," "," "
106,"SE",225297,"SE1083_50_004","Nogersunds avloppsreningsverk",,,,,,,,," "," "
106,"SE",225298,"SE1383_50_013","Bua ARV",,,,,,,,," "," "
106,"SE",225637,"SE1287_50_001","Smygehamns avloppsreningsverk",,,,,,,,," "," "
106,"SE",225638,"SE1287_50_003","Trelleborgs avloppsreningsverk",,,,,,,,," "," "
106,"SE",225639,"SE1290_50_011","Centrala Avloppsreningsverket",,,,,,,,," "," "
106,"SE",225640,"SE1291_50_011","Simrishamns avloppsreningsverk",,,,,,,,," "," "
106,"SE",225641,"SE1292_50_006","ngelholms avloppsreningsverk",,,,,,,,," "," "
106,"SE",225642,"SE1293_50_005","Hässleholms avloppsreningsverk",,,,,,,,," "," "
106,"SE",225643,"SE1315_50_006","Hyltebruks ARV",,,,,,,,," "," "
106,"SE",225644,"SE1380_50_001","Västra Strandens arv (Halmstad",,,,,,,,," "," "
106,"SE",225645,"SE1381_50_001","Laholms ARV (Ängstorp)",,,,,,,,," "," "
106,"SE",225646,"SE1383_50_014","Varbergs ARV",,,,,,,,," "," "
106,"SE",225647,"SE1384_50_001","Hammargårds arv (Kungsbacka)",,,,,,,,," "," "
